"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"813","203845_at","KAT2B","8850","lysine acetyltransferase 2B",-1.11265010729619,5.87890055601829,-5.40222399362392,7.52634650129835e-06,0.000119688207695006,3.64284599358197
"814","203851_at","IGFBP6","3489","insulin like growth factor binding protein 6",-0.999054491431053,8.74314069403932,-4.31191856541513,0.000161544990027507,0.00080891705861469,0.681863583281189
"815","203856_at","VRK1","7443","VRK serine/threonine kinase 1",0.834852260985981,7.99015109394718,2.90339764875783,0.0068689006816363,0.012854834649218,-2.86350193793519
"816","203860_at","PCCA","5095","propionyl-CoA carboxylase subunit alpha",-0.270667051848253,9.09063209225882,-0.858177478770618,0.397612416432325,0.444964310125096,-6.25707814306619
"817","203867_s_at","NLE1","54475","notchless homolog 1",0.842012464691154,8.03957022800283,3.70394113186971,0.000857284381051619,0.0025525270605489,-0.912324228227107
"818","203868_s_at","VCAM1","7412","vascular cell adhesion molecule 1",-0.526540206099591,8.06251190936317,-2.43702876579879,0.0209660157216637,0.0330699973310677,-3.87970642797756
"819","203878_s_at","MMP11","4320","matrix metallopeptidase 11",1.4107433421077,9.76587374208549,4.07960418158224,0.000307540507957602,0.00121744754300309,0.0647796820571021
"820","203879_at","PIK3CD","5293","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",-0.811694983378714,8.22502052576022,-3.77089503314814,0.000715367337232588,0.00225363414196212,-0.740409390592307
"821","203881_s_at","DMD","1756","dystrophin",-1.03615944228593,5.82675428249946,-3.55167627447642,0.00128951809390032,0.0034236263777268,-1.29908265927177
"822","203889_at","SCG5","6447","secretogranin V",0.0777494674888546,7.50865778195776,0.16646808729035,0.868907685600851,0.886343004292183,-6.61239580499936
"823","203892_at","WFDC2","10406","WAP four-disulfide core domain 2",-0.0685383809729423,8.62555828575002,-0.252147961607086,0.802649556003516,0.825270647601758,-6.59421037721049
"824","203896_s_at","PLCB4","5332","phospholipase C beta 4",1.44086642196574,7.26608694388906,3.80553926494914,0.000651209320602969,0.00209481338505167,-0.651042421100933
"825","203903_s_at","HEPH","9843","hephaestin",-0.561462003955903,10.6151818284203,-2.77628577459007,0.00938919093990951,0.0167332650026778,-3.15096996571934
"826","203908_at","SLC4A4","8671","solute carrier family 4 member 4",-3.96274733699297,9.44335627385053,-7.20929511899945,5.10320629334e-08,7.0157934017709e-06,8.48873260547817
"827","203915_at","CXCL9","4283","C-X-C motif chemokine ligand 9",0.417985445017121,8.08844210418536,1.1949420619875,0.241489336377434,0.284196748427485,-5.91841260353813
"828","203932_at","HLA-DMB","3109","major histocompatibility complex, class II, DM beta",-0.555084318507815,9.86269296740964,-2.19476574988007,0.0360740633281171,0.0529917908008012,-4.36131462960606
"829","203936_s_at","MMP9","4318","matrix metallopeptidase 9",0.782301188985551,9.10799908151281,3.15934702033807,0.0036002617259964,0.00768369691143484,-2.26389552928521
"830","203939_at","NT5E","4907","5'-nucleotidase ecto",-0.337782815141384,8.73067626583122,-1.14581227754237,0.260948467288789,0.305128656509251,-5.97421147726487
"831","203942_s_at","MARK2","2011","microtubule affinity regulating kinase 2",-0.328243308693963,8.58540566143358,-1.57009868162931,0.126901199532463,0.160424223298071,-5.42431236334679
"832","203947_at","CSTF3","1479","cleavage stimulation factor subunit 3",0.611090501606668,9.08183055333881,3.82244855192365,0.000621969602481348,0.00202810487622993,-0.60732524170385
"833","203951_at","CNN1","1264","calponin 1",-1.96406713163237,9.40514443563288,-3.80128883018312,0.000658767735103756,0.00211037060594705,-0.662021390489415
"834","203953_s_at","CLDN3","1365","claudin 3",-0.193586906093142,10.8411224683728,-0.558271883236942,0.580809837628368,0.622138620547693,-6.46902551621282
"835","203957_at","E2F6","1876","E2F transcription factor 6",0.659226826638123,8.18957226368967,3.8224829429924,0.0006219114598238,0.00202810487622993,-0.607236262315197
"836","203962_s_at","NEBL","10529","nebulette",2.52654889727135,8.48545321397692,5.9919571218726,1.43687809248493e-06,4.50076663110683e-05,5.24950966146494
"837","203963_at","CA12","771","carbonic anhydrase 12",-2.31589753860916,11.1905346167003,-6.25180517198008,6.970472784981e-07,3.13267189945306e-05,5.95184800455121
"838","203966_s_at","PPM1A","5494","protein phosphatase, Mg2+/Mn2+ dependent 1A",-0.857396254641536,9.8892625602477,-3.9171461973143,0.000480448944672366,0.00169111484384677,-0.361350524857621
"839","203967_at","CDC6","990","cell division cycle 6",1.24126454379307,6.85372507211454,4.25229882111245,0.000190677683266528,0.00089454084086158,0.522734827833889
"840","203972_s_at","PEX3","8504","peroxisomal biogenesis factor 3",0.677050125431595,7.97640377386539,3.5722800612355,0.00122056094431061,0.00329413358425344,-1.24710922529923
"841","203973_s_at","CEBPD","1052","CCAAT enhancer binding protein delta",-0.376444846505462,10.5971455367142,-1.74262336188204,0.0916633490271763,0.12085376077095,-5.15891958023039
"842","203980_at","FABP4","2167","fatty acid binding protein 4",-1.4312964638174,7.01536525353188,-4.69551001557567,5.52005015677561e-05,0.000406595618436133,1.71544024582524
"843","203983_at","TSNAX","7257","translin associated factor X",0.103915832531936,8.13453332352055,0.481409590904045,0.63372524837816,0.670253067947024,-6.50923462964998
"844","203987_at","FZD6","8323","frizzled class receptor 6",0.731782702508046,6.67305155934638,3.42440917955658,0.00180687778833258,0.0044464818984963,-1.61742002347384
"845","203988_s_at","FUT8","2530","fucosyltransferase 8",0.487785429866351,8.02642573351558,2.03506797255709,0.0507806996294149,0.0718773424453266,-4.65894352392281
"846","203992_s_at","KDM6A","7403","lysine demethylase 6A",-0.288188883970414,8.08041897084231,-1.22462954820462,0.230262850683518,0.272328413413269,-5.88366544449062
"847","204003_s_at","NUP42","11097","nucleoporin 42",0.39061001022605,8.63845644223231,2.14243899753497,0.0404090269710644,0.0587199590615139,-4.46064857213779
"848","204004_at","PAWR","5074","pro-apoptotic WT1 regulator",0.135661571519758,10.0716330209788,0.597232350681315,0.55484227203072,0.599500308560021,-6.44642107245685
"849","204017_at","KDELR3","11015","KDEL endoplasmic reticulum protein retention receptor 3",1.00761602643909,8.5189125657679,3.27347512140859,0.0026818375471109,0.00607034907561379,-1.98846679539665
"850","204019_s_at","SH3YL1","26751","SH3 and SYLF domain containing 1",0.147774759585754,10.5260262807474,0.557205935311263,0.581528634272166,0.622693471988255,-6.4696230084684
"851","204021_s_at","PURA","5813","purine rich element binding protein A",-0.37446016693869,8.78208612026012,-1.79395552719891,0.0829254562254791,0.11088910726831,-5.07559972896883
"852","204023_at","RFC4","5984","replication factor C subunit 4",1.04203068579957,8.9648049198401,3.70088798383221,0.000864370898498042,0.00256990810761498,-0.920137862456092
"853","204026_s_at","ZWINT","11130","ZW10 interacting kinetochore protein",0.988519231871896,9.87722021142563,3.61008278953914,0.00110322559729752,0.0030572855917959,-1.15144989558947
"854","204033_at","TRIP13","9319","thyroid hormone receptor interactor 13",1.51766016306697,8.44460459153854,5.1627227082161,1.47911474788179e-05,0.000177741173669269,2.98831585333861
"855","204034_at","ETHE1","23474","ETHE1 persulfide dioxygenase",-1.35535880690973,12.0410533546664,-5.51483991938996,5.47999229290098e-06,0.00010113295935502,3.95049620676233
"856","204036_at","LPAR1","1902","lysophosphatidic acid receptor 1",-1.24115860529039,7.66435392030408,-5.46737086720546,6.26394239640493e-06,0.000107317598736197,3.82084227881047
"857","204041_at","MAOB","4129","monoamine oxidase B",-0.794834865295435,8.67064318325882,-3.92360835679091,0.000472033730064879,0.00167190003891333,-0.344497019496359
"858","204042_at","WASF3","10810","WASP family member 3",-0.254811720819609,7.05208573061233,-0.749647066408155,0.459317300010747,0.506703289695243,-6.34377731078688
"859","204044_at","QPRT","23475","quinolinate phosphoribosyltransferase",0.484484258106903,9.04191618638324,1.33548105605113,0.191783249568803,0.231588729327437,-5.74717123861308
"860","204051_s_at","SFRP4","6424","secreted frizzled related protein 4",0.981012670715118,7.61779774581198,3.05589089629327,0.00468632491672395,0.00945373075982726,-2.50941386184595
"861","204054_at","PTEN","5728","phosphatase and tensin homolog",-0.5571155405321,7.44114737805212,-2.59939206104192,0.0143585232064485,0.0240290234555838,-3.53832323795139
"862","204059_s_at","ME1","4199","malic enzyme 1",1.59897714244133,7.71313122840263,5.11891616645914,1.6737486807429e-05,0.000190819656580284,2.86864568780147
"863","204069_at","MEIS1","4211","Meis homeobox 1",-1.07897970877245,7.77508370732961,-4.01487681833654,0.000367529541361243,0.0013825153958291,-0.105590913483753
"864","204070_at","PLAAT4","5920","phospholipase A and acyltransferase 4",-1.34630062619823,9.1685084910733,-4.18255592802949,0.000231379022019326,0.0010063202626675,0.337229488178803
"865","204076_at","ENTPD4","9583","ectonucleoside triphosphate diphosphohydrolase 4",-0.564338666425154,9.0152630254391,-2.82535408175439,0.00832780268233761,0.0150824818689656,-3.04086639334933
"866","204083_s_at","TPM2","7169","tropomyosin 2",-1.11105020155504,9.54246404967431,-2.28087053799348,0.0298412243231691,0.0450524034207144,-4.19414717978712
"867","204087_s_at","SLC5A6","8884","solute carrier family 5 member 6",0.973441258419049,9.4202595752917,3.72900802112268,0.000801202462336478,0.00243820297910247,-0.848086756440527
"868","204088_at","P2RX4","5025","purinergic receptor P2X 4",-1.4364140774388,9.81039770349476,-4.3859478815123,0.000131424310552647,0.000700252211381026,0.880100843450746
"869","204112_s_at","HNMT","3176","histamine N-methyltransferase",-0.29463127945607,8.91112864603478,-1.02142688020155,0.315234734376298,0.361784941266062,-6.10583285135371
"870","204113_at","CELF1","10658","CUGBP Elav-like family member 1",0.589455988385549,6.6777055960449,3.08397983694392,0.00436402282891958,0.00895028756116376,-2.44316144735326
"871","204116_at","IL2RG","3561","interleukin 2 receptor subunit gamma",-0.599168182243728,10.9197410056512,-2.48032952521312,0.0189738049992321,0.0303757198258227,-3.79005617684127
"872","204118_at","CD48","962","CD48 molecule",-1.19196060069364,8.8930431277429,-4.62214451576181,6.7837102888555e-05,0.000465404548799578,1.51667148511944
"873","204119_s_at","ADK","132","adenosine kinase",1.10496135058734,8.88086448919919,4.11821420932957,0.000276454610900615,0.00113547781245405,0.166753146862514
"874","204122_at","TYROBP","7305","TYRO protein tyrosine kinase binding protein",-0.322940867596902,8.28144428863615,-1.22535283035957,0.22999428289783,0.272114563626925,-5.88280927426508
"875","204126_s_at","CDC45","8318","cell division cycle 45",0.67821206484212,8.06628013311544,3.3330010972744,0.00229668278768815,0.00540566231735115,-1.84301851316108
"876","204127_at","RFC3","5983","replication factor C subunit 3",1.89150295211615,8.51397322341791,5.48006825432302,6.04383360462711e-06,0.000105759363571587,3.8555271570709
"877","204130_at","HSD11B2","3291","hydroxysteroid 11-beta dehydrogenase 2",-2.2495090278687,9.8298510669391,-6.46723303970736,3.8416988232949e-07,2.16601964564318e-05,6.53028745047088
"878","204134_at","PDE2A","5138","phosphodiesterase 2A",-0.844066815979263,8.30524864124268,-4.30406176801649,0.000165116895715976,0.000814034171089416,0.660865732724235
"879","204135_at","FILIP1L","11259","filamin A interacting protein 1 like",0.202538397665991,8.51563151107196,0.860768888259559,0.396206046302504,0.443871007797711,-6.2548715043037
"880","204136_at","COL7A1","1294","collagen type VII alpha 1 chain",0.569901749895037,9.00046146108138,2.24756466843076,0.0321267990570632,0.0479016028060054,-4.2593476589096
"881","204141_at","TUBB2A","7280","tubulin beta 2A class IIa",-0.433196680623695,9.1828750882773,-1.42330798599631,0.164984180085842,0.2027004526332,-5.63161548702515
"882","204146_at","RAD51AP1","10635","RAD51 associated protein 1",1.00501929661312,6.66422367608621,4.86653007735199,3.41078643171596e-05,0.000308704335617756,2.18022203579963
"883","204149_s_at","GSTM4","2948","glutathione S-transferase mu 4",-0.315426314128877,7.74155142768076,-1.462609705402,0.153992671540473,0.190631247284235,-5.57782863794935
"884","204150_at","STAB1","23166","stabilin 1",-1.02165934243871,9.02881775500907,-5.32103971839284,9.46252221660429e-06,0.000137118137353691,3.42097447253836
"885","204151_x_at","AKR1C1","1645","aldo-keto reductase family 1 member C1",-0.511789186023561,9.7692447335522,-1.99819441406873,0.054848754044317,0.0771015350369117,-4.72527880226577
"886","204163_at","EMILIN1","11117","elastin microfibril interfacer 1",-0.362058892469889,7.77288414719064,-1.64933018943783,0.109534208041775,0.141409483404473,-5.3052794603598
"887","204169_at","IMPDH1","3614","inosine monophosphate dehydrogenase 1",0.673389462609544,9.55343373345801,4.03663687875391,0.000346180930690082,0.00132042689553499,-0.0483993355784502
"888","204170_s_at","CKS2","1164","CDC28 protein kinase regulatory subunit 2",1.88820270646743,9.27058711182012,4.82874752589022,3.79390966126816e-05,0.000327089082221066,2.07739065968264
"889","204173_at","MYL6B","140465","myosin light chain 6B",0.377198195267884,8.31993952804113,1.73469821473299,0.0930793948089034,0.12261648398573,-5.17160859537204
"890","204175_at","ZNF593","51042","zinc finger protein 593",0.748625548413868,8.69634985521897,3.81436465135997,0.000635784802582058,0.0020558588871814,-0.628233280641618
"891","204179_at","MB","4151","myoglobin",-0.623551734967905,7.73158880849479,-3.458989135958,0.00164924666124681,0.00415042383812226,-1.53139676288891
"892","204186_s_at","PPID","5481","peptidylprolyl isomerase D",0.687504815592701,8.36671429533985,3.20893393148717,0.00316928216361472,0.00697017304210585,-2.14479681824783
"893","204190_at","USPL1","10208","ubiquitin specific peptidase like 1",0.613020054054457,8.777099192534,2.91765683308623,0.00662985641288614,0.0124979846421641,-2.83080643100257
"894","204192_at","CD37","951","CD37 molecule",-1.18993734084861,7.94952960843891,-4.80853967544782,4.01611450275874e-05,0.000335686551834363,2.02242358736229
"895","204198_s_at","RUNX3","864","RUNX family transcription factor 3",-0.555997899339755,7.74630841661194,-2.55116673225497,0.0160861727720297,0.0264632476212541,-3.64119127842079
"896","204204_at","SLC31A2","1318","solute carrier family 31 member 2",-0.529492239159654,7.67786252985288,-3.09620820019842,0.00423040246064733,0.00870502855372753,-2.41422269837917
"897","204213_at","PIGR","5284","polymeric immunoglobulin receptor",-1.53644388355966,9.68058475948689,-2.71641146151938,0.0108559238450602,0.0189018640334261,-3.2837921525852
"898","204215_at","TMEM243","79161","transmembrane protein 243",0.643233073078507,8.44680557040311,2.34618450803806,0.02578077729683,0.0394991059276037,-4.06435693254147
"899","204220_at","GMFG","9535","glia maturation factor gamma",-0.700301317137637,7.9205530825726,-3.69810859612791,0.000870871558373186,0.00258180946703179,-0.927248889076219
"900","204224_s_at","GCH1","2643","GTP cyclohydrolase 1",-0.120569525848962,8.89431115586497,-0.47117942984309,0.640927709592742,0.676716658987775,-6.51414545731709
"901","204228_at","PPIH","10465","peptidylprolyl isomerase H",0.594011228637964,9.98971160597245,2.75400885733464,0.00991178021404098,0.0175136355804792,-3.2005869040069
"902","204233_s_at","CHKA","1119","choline kinase alpha",-0.517283334804967,9.16820608638463,-2.39719624199475,0.0229658796275197,0.0356620894967144,-3.96125054789919
"903","204238_s_at","DNPH1","10591","2'-deoxynucleoside 5'-phosphate N-hydrolase 1",0.621886653332892,9.04075406009063,3.13597813594961,0.00382226622362803,0.00804128056951867,-2.31970972733564
"904","204240_s_at","SMC2","10592","structural maintenance of chromosomes 2",1.25102507908472,7.22802445623977,5.2676830141806,1.09995853666943e-05,0.000148950717127158,3.27514313723301
"905","204244_s_at","DBF4","10926","DBF4 zinc finger",1.04430573282038,6.8035890077462,3.63175412652458,0.00104097745803172,0.00293728034336339,-1.09643873240172
"906","204247_s_at","CDK5","1020","cyclin dependent kinase 5",0.474711711324662,8.56719059910985,2.3639165515205,0.0247685591072233,0.0380799711410508,-4.02868692909375
"907","204249_s_at","LMO2","4005","LIM domain only 2",-0.896956337759353,7.85370601276914,-4.45701889662365,0.000107756459547589,0.000622744169860039,1.07103477713796
"908","204252_at","CDK2","1017","cyclin dependent kinase 2",0.778412119637313,9.08648491693308,4.01460044026837,0.000367808836362145,0.0013825153958291,-0.106316755882209
"909","204253_s_at","VDR","7421","vitamin D receptor",-0.139113482198409,8.8176816887224,-0.552164596924306,0.584934049549685,0.62547603022537,-6.47243366227542
"910","204256_at","ELOVL6","79071","ELOVL fatty acid elongase 6",-0.687084691387962,7.75967817642763,-2.46702476811826,0.019566634366422,0.0311479123050691,-3.81771272244905
"911","204259_at","MMP7","4316","matrix metallopeptidase 7",1.54086594166229,7.71522555668392,3.70027843946031,0.000865792495328754,0.00257166908813646,-0.921697536885288
"912","204264_at","CPT2","1376","carnitine palmitoyltransferase 2",-0.963275142078933,6.82001384127341,-4.20954625543436,0.000214701347195182,0.000956593215017616,0.408934024838451
"913","204268_at","S100A2","6273","S100 calcium binding protein A2",1.67452092425346,7.41533081604638,4.99808232037424,2.35374536052713e-05,0.000238831391239617,2.53877879095136
"914","204272_at","LGALS4","3960","galectin 4",-0.892050099144349,13.4380010951389,-4.49224619212222,9.7641970120972e-05,0.000581937455370686,1.16588040426522
"915","204278_s_at","EBAG9","9166","estrogen receptor binding site associated antigen 9",0.297102934096196,8.00721034053273,1.59000245801434,0.12233907145349,0.155608474395928,-5.39487267870263
"916","204279_at","PSMB9","5698","proteasome 20S subunit beta 9",0.770550471926555,9.72091909997472,2.65358776366711,0.0126229651296417,0.0214839818150489,-3.42129187467074
"917","204285_s_at","PMAIP1","5366","phorbol-12-myristate-13-acetate-induced protein 1",1.3975189327253,7.47028270589157,4.07809859675141,0.000308819872772052,0.00121838476522409,0.0608083979191791
"918","204288_s_at","SORBS2","8470","sorbin and SH3 domain containing 2",-1.01076496959898,8.99562013104072,-3.73820363099471,0.000781538670914922,0.00239632100686982,-0.824483601808311
"919","204301_at","KBTBD11","9920","kelch repeat and BTB domain containing 11",-0.868051154331501,8.42524719575376,-4.07188717798538,0.000314153522464532,0.00123058195131482,0.0444286698066421
"920","204304_s_at","PROM1","8842","prominin 1",-0.915230724449701,10.029634467303,-2.41455113567813,0.0220740505131436,0.0345149130215409,-3.92583224974751
"921","204318_s_at","GTSE1","51512","G2 and S-phase expressed 1",0.662005675128984,6.88147928814731,3.54890455980608,0.00129907785551221,0.00343723586172641,-1.30606537653591
"922","204319_s_at","RGS10","6001","regulator of G protein signaling 10",-0.750642268155757,8.22263125446628,-3.51816628029634,0.00140980528309518,0.00366762263664276,-1.3833587397233
"923","204321_at","NEO1","4756","neogenin 1",-0.63898531998683,9.85863926751214,-3.52915729110363,0.00136920187963953,0.00358909131763497,-1.35575185054125
"924","204326_x_at","MT1X","4501","metallothionein 1X",-1.8709031138331,10.3244043444326,-3.99086666322305,0.000392586102869934,0.00144757372770472,-0.168595031161126
"925","204331_s_at","MRPS12","6183","mitochondrial ribosomal protein S12",1.17731261930754,9.0427706716651,4.50489036760791,9.42458199134513e-05,0.000568591999127651,1.19995499939191
"926","204334_at","KLF7","8609","Kruppel like factor 7",0.272607048957157,8.57670172281125,1.30451400349717,0.201997096190929,0.241757234769615,-5.78636365732431
"927","204341_at","TRIM16","10626","tripartite motif containing 16",0.904595791413971,9.10601215440658,3.88341585605473,0.000526814034841621,0.00179324953023476,-0.449181509129229
"928","204348_s_at","AK4","205","adenylate kinase 4",0.647181091075453,8.73336534174785,2.74918060902227,0.0100285774989234,0.0176998399682194,-3.21130987123168
"929","204351_at","S100P","6286","S100 calcium binding protein P",2.06439539751781,10.6999323939732,3.77825948597719,0.000701232632907768,0.00222343803133639,-0.72143534919446
"930","204352_at","TRAF5","7188","TNF receptor associated factor 5",0.758540002485203,9.8598606466035,3.04724169615264,0.00479004267737188,0.0095616581057047,-2.52975182515327
"931","204353_s_at","POT1","25913","protection of telomeres 1",0.615742107869798,7.00484870978234,3.06470770943794,0.00458279654613014,0.00929447487871128,-2.48865130374598
"932","204363_at","F3","2152","coagulation factor III, tissue factor",-0.157560798492339,8.28109320798232,-0.655517818086853,0.517139919600077,0.563277446673635,-6.40983106347627
"933","204364_s_at","REEP1","65055","receptor accessory protein 1",-1.1358425664704,7.2603792787911,-2.94508364611315,0.00619198595604715,0.0118016892745557,-2.76767263131541
"934","204368_at","SLCO2A1","6578","solute carrier organic anion transporter family member 2A1",-1.65247126730974,9.03117465233758,-6.29029466083746,6.26488684959235e-07,2.97323949636815e-05,6.05547037781926
"935","204378_at","BCAS1","8537","breast carcinoma amplified sequence 1",-1.02066264665901,9.19732820408226,-5.19773139217691,1.33997504609467e-05,0.000167139460257421,3.08397299001352
"936","204379_s_at","FGFR3","2261","fibroblast growth factor receptor 3",-1.24132395140998,9.31473338448652,-3.19403977890105,0.00329325699617082,0.00716156377638548,-2.180663678373
"937","204384_at","GOLGA2","2801","golgin A2",-0.102324159530649,7.41780317122586,-0.471642994027032,0.640600564383496,0.676601617899598,-6.51392517756005
"938","204386_s_at","MRPL57","78988","mitochondrial ribosomal protein L57",0.667778217432675,10.998126824816,3.07463497428305,0.00446883287827285,0.00910502677761111,-2.46523716341123
"939","204389_at","MAOA","4128","monoamine oxidase A",-1.37924832682314,8.16924442317281,-4.5530252697541,8.23548012944302e-05,0.000513962179554395,1.32981830061953
"940","204396_s_at","GRK5","2869","G protein-coupled receptor kinase 5",-0.0499018656926618,7.33655902216395,-0.206861482244266,0.837518415816075,0.857143434800544,-6.60474715701801
"941","204401_at","KCNN4","3783","potassium calcium-activated channel subfamily N member 4",1.02923604261544,9.19631998556392,4.65987925880932,6.10150167118835e-05,0.000430996735361163,1.61885333308223
"942","204404_at","SLC12A2","6558","solute carrier family 12 member 2",1.81887941808558,10.0849328069359,4.85769649260198,3.49675643667249e-05,0.000311665653817569,2.15617330893148
"943","204415_at","IFI6","2537","interferon alpha inducible protein 6",1.23478071122739,8.09561642222813,3.4593172922542,0.00164781636543579,0.00415042383812226,-1.53057869152008
"944","204416_x_at","APOC1","341","apolipoprotein C1",-0.0292444622427919,9.2028767865737,-0.122392133212363,0.903406282748121,0.915510746013701,-6.61885645727706
"945","204417_at","GALC","2581","galactosylceramidase",-0.919322753600444,8.8234363360215,-2.27951100437927,0.0299315692884587,0.045144842589256,-4.19682178513423
"946","204418_x_at","GSTM2","2946","glutathione S-transferase mu 2",-0.767143183446239,9.83221135156959,-4.01021401115498,0.000372269542889292,0.00139253058202617,-0.117834798868808
"947","204420_at","FOSL1","8061","FOS like 1, AP-1 transcription factor subunit",0.574385322619391,8.25617357081589,2.84117046664435,0.00801042869006467,0.0146291751283219,-3.00514136480434
"948","204424_s_at","LMO3","55885","LIM domain only 3",-1.02265351513115,8.33940366550369,-3.08312341475034,0.00437353003909061,0.00896385766769332,-2.44518602106821
"949","204426_at","TMED2","10959","transmembrane p24 trafficking protein 2",0.719877941599112,9.17231161524715,1.96485974377197,0.0587692398528363,0.0818335935265584,-4.78445278855678
"950","204435_at","NUP58","9818","nucleoporin 58",1.01396997241604,7.40141124390937,4.30232607578379,0.000165916441421443,0.00081538333573359,0.656228077345385
"951","204438_at","MRC1","4360","mannose receptor C-type 1",-0.545492439785618,7.68744686237492,-2.40654618160339,0.0224814022653316,0.035032577097886,-3.94219020553612
"952","204439_at","IFI44L","10964","interferon induced protein 44 like",0.545476288121749,6.51650554856014,1.43373195645034,0.162010085903956,0.199600030348895,-5.6174735922769
"953","204444_at","KIF11","3832","kinesin family member 11",0.907481153935935,7.25725783327765,3.67749393656322,0.000920594283059031,0.00269317252053401,-0.979931320236485
"954","204446_s_at","ALOX5","240","arachidonate 5-lipoxygenase",-0.394788310549941,6.9889906647088,-1.3892801802766,0.174993948718581,0.213308268465534,-5.6771527577416
"955","204457_s_at","GAS1","2619","growth arrest specific 1",-0.0156984647956344,7.20228658192256,-0.0410339774182183,0.967541217464021,0.970671405809101,-6.62560641986652
"956","204464_s_at","EDNRA","1909","endothelin receptor type A",1.1853177623714,6.88279839785856,2.76614238265858,0.00962385901714212,0.0170729901671383,-3.1735911050258
"957","204470_at","CXCL1","2919","C-X-C motif chemokine ligand 1",2.30429335469914,8.81300371481806,4.70580492951139,5.3625482523729e-05,0.000399792223360992,1.7433650224631
"958","204472_at","GEM","2669","GTP binding protein overexpressed in skeletal muscle",0.0292847099508311,8.79764637770387,0.0948489047175081,0.925066776442968,0.934712308162151,-6.62189371472619
"959","204475_at","MMP1","4312","matrix metallopeptidase 1",3.33836865183988,7.62376667662265,4.83265977212841,3.75232699541573e-05,0.000325937423327288,2.08803493983434
"960","204480_s_at","C9orf16","79095","chromosome 9 open reading frame 16",0.8293916150201,9.25508445377034,4.55495071176872,8.19114343876845e-05,0.000513146177850928,1.33501759108965
"961","204482_at","CLDN5","7122","claudin 5",-0.588172426257927,8.85771533612638,-3.15115379221388,0.00367665790095301,0.00780377559949027,-2.28348738319421
"962","204487_s_at","KCNQ1","3784","potassium voltage-gated channel subfamily Q member 1",0.651346796791165,8.90082464245961,3.05949315978332,0.00464376075768063,0.0093996750062452,-2.50093466143909
"963","204491_at","PDE4D","5144","phosphodiesterase 4D",-0.522393987197429,8.97120369571413,-3.08602485217392,0.00434140045758894,0.00890978346722919,-2.43832589855898
"964","204497_at","ADCY9","115","adenylate cyclase 9",-1.32373481568612,8.39681484390415,-5.64475673896585,3.80211010766933e-06,8.30305876329761e-05,4.30507360648935
"965","204503_at","EVPL","2125","envoplakin",0.641553675689762,9.21050835735646,2.8505654669343,0.00782732782312341,0.0143370015236301,-2.98386709784496
"966","204510_at","CDC7","8317","cell division cycle 7",0.803449166260277,7.43752760117967,3.29516979790582,0.0025347830759041,0.0058456939126555,-1.93559499153029
"967","204517_at","PPIC","5480","peptidylprolyl isomerase C",-0.208220528089774,9.50116638710932,-0.861654407175446,0.395726195317507,0.443653988315108,-6.25411601636098
"968","204519_s_at","PLLP","51090","plasmolipin",-0.331881495676395,8.02189500141071,-1.38249463614426,0.177045862167912,0.215555248756456,-5.68611802460243
"969","204524_at","PDPK1","5170","3-phosphoinositide dependent protein kinase 1",0.00450704439978722,8.00154590388911,0.0233321644942759,0.981540120891656,0.982807851109146,-6.62618499600561
"970","204529_s_at","TOX","9760","thymocyte selection associated high mobility group box",-0.826689566351513,5.34196822738422,-3.7645374882577,0.000727792633479623,0.00228661089809555,-0.756779077494451
"971","204531_s_at","BRCA1","672","BRCA1 DNA repair associated",0.783174174250826,7.33337347753641,4.08743066954097,0.000300973430159943,0.00120118224829599,0.0854299043490627
"972","204533_at","CXCL10","3627","C-X-C motif chemokine ligand 10",0.717200851457118,8.29971317501693,2.07392175953899,0.0467837398855498,0.0667939122399125,-4.58806108659784
"973","204545_at","PEX6","5190","peroxisomal biogenesis factor 6",0.248812034193713,8.04881935662409,1.04958905012106,0.302305508409359,0.347847636948951,-6.0772569455324
"974","204546_at","KIAA0513","9764","KIAA0513",-1.07286626623192,9.09854453325204,-4.437881187299,0.000113679267480737,0.000643860271970225,1.01956460738958
"975","204547_at","RAB40B","10966","RAB40B, member RAS oncogene family",-0.273534402397352,8.83724901788506,-1.06802226956563,0.294046183042054,0.339351400674882,-6.05816260990367
"976","204550_x_at","GSTM1","2944","glutathione S-transferase mu 1",-0.717305023488954,9.08653458885837,-3.85040641711595,0.000576413861370624,0.00193030171070227,-0.53490458033126
"977","204558_at","RAD54L","8438","RAD54 like",0.56570432382189,7.64921012720295,2.83148381242842,0.00820342543051562,0.0149026492443052,-3.02703440125594
"978","204559_s_at","LSM7","51690","LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated",0.851530119070702,9.46270190143788,3.82308473056673,0.000620894916871543,0.00202810487622993,-0.605679225816897
"979","204560_at","FKBP5","2289","FKBP prolyl isomerase 5",0.0355259706001902,7.14897561315682,0.15738034826617,0.876001630796591,0.892698342786798,-6.61388898578998
"980","204563_at","SELL","6402","selectin L",-0.596193705091795,7.20626676571532,-2.36696882071355,0.0245980149317275,0.0378365299123448,-4.02252852727907
"981","204565_at","ACOT13","55856","acyl-CoA thioesterase 13",-0.110526027360402,9.65537289723565,-0.50392945349201,0.617998970742562,0.655632845799755,-6.49805868323846
