"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"678","203196_at","ABCC4","10257","ATP binding cassette subfamily C member 4",-8.0227760235801,7.75908168460508,-21.3194460036846,1.18505344372835e-19,1.990710037379e-19,34.279242978423
"679","203202_at","KRR1","11103","KRR1 small subunit processome component homolog",-8.06951670025301,8.50000553437505,-25.5307124593926,7.05762221531133e-22,1.96419043035841e-21,38.8510652758798
"680","203207_s_at","MTFR1","9650","mitochondrial fission regulator 1",-7.49438948508411,8.21699389986392,-23.2789023068317,9.85071193414378e-21,2.0419156221778e-20,36.5247546948498
"681","203209_at","RFC5","5985","replication factor C subunit 5",-6.72754045833925,7.44161085791249,-17.5938449346782,2.46358477840609e-17,3.07427621643352e-17,29.323925119774
"682","203213_at","CDK1","983","cyclin dependent kinase 1",-6.9608142655086,8.35533888520568,-13.1957283086955,5.17799931935347e-14,5.4783268131406e-14,21.9779277203713
"683","203216_s_at","MYO6","4646","myosin VI",-7.89613139787838,8.57906865519077,-18.4438805402839,6.73364057682013e-18,8.82545199861337e-18,30.543466494282
"684","203219_s_at","APRT","353","adenine phosphoribosyltransferase",-8.58569695752422,9.40152718563473,-28.2642176682253,3.77700595678638e-23,1.65197397348301e-22,41.3614473587364
"685","203224_at","RFK","55312","riboflavin kinase",-10.2329047987291,9.72800772970683,-25.5685444013554,6.76428630417576e-22,1.89143839758783e-21,38.8880399641354
"686","203228_at","PAFAH1B3","5050","platelet activating factor acetylhydrolase 1b catalytic subunit 3",-7.92017393425499,8.79991499953102,-25.7068184978809,5.79494631081613e-22,1.6519378058021e-21,39.0226189495322
"687","203230_at","DVL1","1855","dishevelled segment polarity protein 1",-8.56510494862997,8.90609261495884,-27.8036599360552,6.06993469726885e-23,2.49640152469903e-22,40.9603314304132
"688","203231_s_at","ATXN1","6310","ataxin 1",-7.32798024100499,7.40357524431169,-15.8735429364703,4.0167272173336e-16,4.59626239887509e-16,26.6712313510275
"689","203234_at","UPP1","7378","uridine phosphorylase 1",-9.83976989075996,8.79280179325595,-24.1422037581874,3.49275450676219e-21,7.91742085195142e-21,37.4467296002888
"690","203240_at","FCGBP","8857","Fc fragment of IgG binding protein",-14.391325956821,11.4924522723115,-16.6124729558532,1.17674667631607e-16,1.39278299360921e-16,27.842380485119
"691","203247_s_at","ZNF24","7572","zinc finger protein 24",-8.75306077348658,8.77672522474716,-33.2179577158773,3.46970984212743e-25,3.94123451298064e-24,45.1952627828899
"692","203256_at","CDH3","1001","cadherin 3",-6.94400740297201,9.11068336258361,-14.5832685673369,3.83576923120391e-15,4.19566856647736e-15,24.5023593284842
"693","203266_s_at","MAP2K4","6416","mitogen-activated protein kinase kinase 4",-8.93066695963817,8.5752832425127,-30.4512442889451,4.36103052533366e-24,2.86516009725841e-23,43.1568981089944
"694","203270_at","DTYMK","1841","deoxythymidylate kinase",-7.88653320635361,8.09501396275047,-26.0809174484851,3.8279057402393e-22,1.16060287389526e-21,39.3823497882859
"695","203276_at","LMNB1","4001","lamin B1",-6.94505319016449,7.63934506642372,-14.9847766740551,1.87033980706117e-15,2.06770899882235e-15,25.1948774866167
"696","203284_s_at","HS2ST1","9653","heparan sulfate 2-O-sulfotransferase 1",-6.50273956947422,7.69220102314557,-15.9239122975096,3.68895256869487e-16,4.22743603677857e-16,26.7526471358009
"697","203289_s_at","NPRL3","8131","NPR3 like, GATOR1 complex subunit",-7.26793227764989,7.82601898619103,-21.3650856957414,1.1158150629184e-19,1.87949077137966e-19,34.3341196223093
"698","203300_x_at","AP1S2","8905","adaptor related protein complex 1 subunit sigma 2",-8.23802133404398,8.01225190010667,-22.2661297955174,3.47744601656936e-20,6.39973893019679e-20,35.3917917186492
"699","203304_at","BAMBI","25805","BMP and activin membrane bound inhibitor",-8.1628989236028,8.22715036755243,-15.6846665293455,5.53777659536431e-16,6.27655161631021e-16,26.3638220125764
"700","203305_at","F13A1","2162","coagulation factor XIII A chain",-7.87504282303226,7.38862865509391,-27.2043240799487,1.13788240786814e-22,4.18573350747223e-22,40.4255509921243
"701","203306_s_at","SLC35A1","10559","solute carrier family 35 member A1",-9.5320203559236,9.24240516364859,-25.0855526956394,1.16813237117302e-21,3.06721294073458e-21,38.4109642524365
"702","203313_s_at","TGIF1","7050","TGFB induced factor homeobox 1",-8.08129376950035,9.17978086253181,-19.8642295173634,8.59438307980585e-19,1.26910390145133e-18,32.4597043727218
"703","203316_s_at","SNRPE","6635","small nuclear ribonucleoprotein polypeptide E",-9.15724153552629,10.1749168675674,-20.9137064154746,2.03405893467625e-19,3.27498273957998e-19,33.7856811886904
"704","203319_s_at","ZNF148","7707","zinc finger protein 148",-6.99184052636842,7.26213940083969,-20.8210732602889,2.30403782659201e-19,3.67531959890011e-19,33.6715405780445
"705","203332_s_at","INPP5D","3635","inositol polyphosphate-5-phosphatase D",-8.94247713736464,9.17257966673816,-25.1307597881686,1.10945035356232e-21,2.94555269383284e-21,38.456084497218
"706","203335_at","PHYH","5264","phytanoyl-CoA 2-hydroxylase",-10.3416324375819,9.2503364754583,-22.6933755855343,2.0300530255068e-20,3.93203899568807e-20,35.8767289776957
"707","203336_s_at","ITGB1BP1","9270","integrin subunit beta 1 binding protein 1",-8.27697560012959,8.63852996504482,-26.168481134785,3.47657311131301e-22,1.0727217132519e-21,39.4656403043323
"708","203343_at","UGDH","7358","UDP-glucose 6-dehydrogenase",-10.5875102530614,9.70647375484426,-23.917954560798,4.55744789073739e-21,1.01091887762351e-20,37.2109695152289
"709","203355_s_at","PSD3","23362","pleckstrin and Sec7 domain containing 3",-7.61404020351426,7.23042021974673,-18.788609116073,4.03650731552398e-18,5.41401781377157e-18,31.0221040121166
"710","203358_s_at","EZH2","2146","enhancer of zeste 2 polycomb repressive complex 2 subunit",-7.39674555688753,8.063924466663,-19.1801209730507,2.2790876409622e-18,3.1643607282358e-18,31.5549813959461
"711","203362_s_at","MAD2L1","4085","mitotic arrest deficient 2 like 1",-4.80367883427935,6.06190480829468,-9.10648154536861,3.9322560716884e-10,3.95906690854082e-10,13.1819326539575
"712","203367_at","DUSP14","11072","dual specificity phosphatase 14",-6.49582699881427,7.36856467180882,-17.1928511838173,4.62597946976947e-17,5.64547907743216e-17,28.7283945306672
"713","203370_s_at","PDLIM7","9260","PDZ and LIM domain 7",-8.88415268243208,8.77393527722125,-19.7825207498218,9.64131725327026e-19,1.41226853105296e-18,32.35336842833
"714","203373_at","SOCS2","8835","suppressor of cytokine signaling 2",-7.42862386459348,7.25729793625802,-25.3661122712732,8.49501414244292e-22,2.31282167302155e-21,38.6894203259243
"715","203374_s_at","TPP2","7174","tripeptidyl peptidase 2",-8.3371625129929,9.10014168703937,-27.1712279761304,1.17850023497354e-22,4.31977450195382e-22,40.3955884713344
"716","203380_x_at","SRSF5","6430","serine and arginine rich splicing factor 5",-12.2343032458998,11.363720388333,-50.1307183319729,1.91801685570921e-30,1.92129380283228e-27,53.735147625087
"717","203381_s_at","APOE","348","apolipoprotein E",-8.27897169544568,8.10700077898811,-16.005359238781,3.2160333128227e-16,3.69778246313059e-16,26.8837978212958
"718","203386_at","TBC1D4","9882","TBC1 domain family member 4",-9.06869203037542,9.34616572251631,-28.8411450198837,2.10578497769204e-23,1.02673572575833e-22,41.8522503646013
"719","203392_s_at","CTBP1","1487","C-terminal binding protein 1",-9.97281926861871,10.1051044787397,-31.188819153193,2.17568244889036e-24,1.63360563535327e-23,43.7243256854768
"720","203401_at","PRPS2","5634","phosphoribosyl pyrophosphate synthetase 2",-7.4340106001544,7.95417031883032,-16.4954602939279,1.4250387406883e-16,1.67642076436814e-16,27.6601988537734
"721","203403_s_at","RNF6","6049","ring finger protein 6",-8.68808545543778,9.08407552889932,-25.1640328499838,1.06820904999844e-21,2.84092303948986e-21,38.4892314945415
"722","203405_at","PSMG1","8624","proteasome assembly chaperone 1",-6.42011136465039,7.49634060900105,-12.7729882613757,1.19032467459754e-13,1.24955884086898e-13,21.1660659881437
"723","203407_at","PPL","5493","periplakin",-8.32210858620132,8.82858453190029,-24.5369185745564,2.198450018667e-21,5.28890109223147e-21,37.8555233525015
"724","203416_at","CD53","963","CD53 molecule",-10.2355018608981,9.62924902502097,-26.336793365653,2.89164902404703e-22,9.15934997300289e-22,39.624782141198
"725","203417_at","MFAP2","4237","microfibril associated protein 2",-7.76247871201312,8.22591389094969,-22.3731330878725,3.03629746886601e-20,5.6482054294862e-20,35.5142211985561
"726","203418_at","CCNA2","890","cyclin A2",-6.68120911434018,7.81582943015421,-15.1311759203074,1.44472344522025e-15,1.60749458328956e-15,25.443351821284
"727","203428_s_at","ASF1A","25842","anti-silencing function 1A histone chaperone",-6.87393910972667,7.38974216245705,-23.8900051683797,4.71186007121208e-21,1.04070356701059e-20,37.1814045087918
"728","203432_at","TMPO","7112","thymopoietin",-8.75017303946054,9.30137368954706,-25.3901769842857,8.2673120866092e-22,2.26075262615301e-21,38.7131318960476
"729","203438_at","STC2","8614","stanniocalcin 2",-7.08166611026761,7.08209579444563,-22.8833322348796,1.6026507455518e-20,3.18987160587685e-20,36.0890307923707
"730","203453_at","SCNN1A","6337","sodium channel epithelial 1 alpha subunit",-11.8628790453435,11.5942532199196,-29.2115545662255,1.45542676409483e-23,7.50961463470562e-23,42.1607184458961
"731","203462_x_at","EIF3B","8662","eukaryotic translation initiation factor 3 subunit B",-10.2005679507308,11.1168309681861,-28.322104938382,3.56018173343901e-23,1.57941681765299e-22,41.4112724789944
"732","203465_at","MRPL19","9801","mitochondrial ribosomal protein L19",-5.03050957788589,5.64450227823699,-16.7257536265349,9.78683488161758e-17,1.16324166224209e-16,28.017603497989
"733","203467_at","PMM1","5372","phosphomannomutase 1",-9.27056218968198,8.36551521515645,-31.3860177422147,1.81131347556937e-24,1.41483201202535e-23,43.8729718746652
"734","203474_at","IQGAP2","10788","IQ motif containing GTPase activating protein 2",-9.40288604790377,8.29762460263085,-18.6985500498485,4.61031789922646e-18,6.13587802811213e-18,30.8979247867635
"735","203477_at","COL15A1","1306","collagen type XV alpha 1 chain",-7.73599772551209,8.75627113641645,-16.0106299040508,3.18766825312286e-16,3.66788840554137e-16,26.8922638274693
"736","203484_at","SEC61G","23480","SEC61 translocon gamma subunit",-9.50719792752617,10.3564562132512,-27.7800794033667,6.22039763394583e-23,2.54814439403778e-22,40.9395670291225
"737","203492_x_at","CEP57","9702","centrosomal protein 57",-7.89583615911314,8.32031857453705,-25.9848564257578,4.25575832371619e-22,1.2726235835915e-21,39.2905818554849
"738","203498_at","RCAN2","10231","regulator of calcineurin 2",-8.63241019930912,7.89250553067971,-31.8007457268663,1.2362630080209e-24,1.02230709009941e-23,44.1814814476215
"739","203504_s_at","ABCA1","19","ATP binding cassette subfamily A member 1",-8.30374048582839,8.08025729468478,-21.8977192286676,5.57251494224643e-20,9.85197767155427e-20,34.9651796207884
"740","203509_at","SORL1","6653","sortilin related receptor 1",-12.7123628279357,11.5473431819977,-38.0343829287735,6.59520109669449e-27,2.32405893191473e-25,48.2251945380683
"741","203510_at","MET","4233","MET proto-oncogene, receptor tyrosine kinase",-7.92549393916617,9.31907243797516,-15.1531869383736,1.3899463652734e-15,1.54821252827328e-15,25.4805260616973
"742","203523_at","LSP1","4046","lymphocyte specific protein 1",-9.52199608538096,9.06776608132201,-35.7873302992695,3.9316262877533e-26,8.23781967454256e-25,46.8859098504071
"743","203542_s_at","KLF9","687","Kruppel like factor 9",-7.65477982643416,7.77604756740564,-23.4117382860458,8.37934966722534e-21,1.75688731021405e-20,36.6691733077023
"744","203544_s_at","STAM","8027","signal transducing adaptor molecule",-6.84410408555954,7.72065020908539,-23.8143559231135,5.15746518641561e-21,1.12947030671432e-20,37.1011796902483
"745","203545_at","ALG8","79053","ALG8 alpha-1,3-glucosyltransferase",-8.32301297942236,9.05086955931369,-23.7849215155764,5.34239721392719e-21,1.16585318510825e-20,37.0698847434817
"746","203553_s_at","MAP4K5","11183","mitogen-activated protein kinase kinase kinase kinase 5",-6.0596040402854,6.33139526544373,-14.8090646906453,2.55641776403522e-15,2.81614617629599e-15,24.893822673619
"747","203554_x_at","PTTG1","9232","PTTG1 regulator of sister chromatid separation, securin",-9.48348693985107,10.6158603653264,-19.9910447086657,7.19589005105172e-19,1.07229481250896e-18,32.6238348794438
"748","203557_s_at","PCBD1","5092","pterin-4 alpha-carbinolamine dehydratase 1",-8.89866862450328,9.27156661569726,-28.1326960612423,4.32180762535982e-23,1.86396737778036e-22,41.2477559593696
"749","203559_s_at","AOC1","26","amine oxidase copper containing 1",-12.1713107918629,10.9099944826003,-23.9315403968156,4.48428518739497e-21,9.97544359118495e-21,37.2253261258804
"750","203560_at","GGH","8836","gamma-glutamyl hydrolase",-7.87008017835673,8.71345628986417,-13.1034724427059,6.19932181188447e-14,6.54548755146535e-14,21.802517523239
"751","203562_at","FEZ1","9638","fasciculation and elongation protein zeta 1",-7.7097380337151,7.42480217536573,-23.6588958157993,6.21494906613887e-21,1.33744323761948e-20,36.9353821828666
"752","203564_at","FANCG","2189","FA complementation group G",-7.62603493723167,8.22209998385568,-27.0225935731876,1.38022523180394e-22,4.93096594910603e-22,40.2604613920958
"753","203566_s_at","AGL","178","amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase",-7.83744038025864,7.74461539139738,-19.4810849032755,1.47861473905863e-18,2.10813071531991e-18,31.9570675177053
"754","203570_at","LOXL1","4016","lysyl oxidase like 1",-7.46720837019658,7.8674741609317,-16.7142458245224,9.97133244722738e-17,1.18471654861502e-16,27.9998544338095
"755","203571_s_at","ADIRF","10974","adipogenesis regulatory factor",-10.6045838487904,9.45346935893625,-24.7174698191912,1.78290510341465e-21,4.42303098055107e-21,38.039932685647
"756","203579_s_at","SLC7A6","9057","solute carrier family 7 member 6",-7.65320252995313,8.06919013091105,-18.2568313607845,8.91889800976553e-18,1.15721768737585e-17,30.2799733147457
"757","203608_at","ALDH5A1","7915","aldehyde dehydrogenase 5 family member A1",-7.70943741156768,7.99223372914713,-21.1549343581774,1.47364444879936e-19,2.43202311640596e-19,34.0803653077775
"758","203612_at","BYSL","705","bystin like",-8.05592401139736,8.70780108725651,-30.6877619282138,3.48342499604505e-24,2.41118323944993e-23,43.3408495404439
"759","203619_s_at","FAIM2","23017","Fas apoptotic inhibitory molecule 2",-6.18048522541608,6.9611225274207,-20.725083939033,2.6230071346114e-19,4.14574165363402e-19,33.552684909316
"760","203622_s_at","PNO1","56902","partner of NOB1 homolog",-7.81181036803495,9.05039065793826,-21.8482024358477,5.94031066159523e-20,1.04604789106228e-19,34.9072313811136
"761","203625_x_at","SKP2","6502","S-phase kinase associated protein 2",-7.64577265308039,8.61781269223356,-19.2414431549373,2.08579163703894e-18,2.90698420964394e-18,31.6374337292489
"762","203630_s_at","COG5","10466","component of oligomeric golgi complex 5",-8.55419408435026,9.22393794509772,-25.0807680441238,1.17452785577426e-21,3.07619162226011e-21,38.4061830900891
"763","203633_at","CPT1A","1374","carnitine palmitoyltransferase 1A",-12.0614784632404,11.2059033912579,-38.9293985207077,3.33109768073348e-27,1.589189831993e-25,48.7258950434355
"764","203638_s_at","FGFR2","2263","fibroblast growth factor receptor 2",-10.6327547377011,9.21348085703186,-22.5997219094344,2.28248930954199e-20,4.35033764529176e-20,35.7713156012877
"765","203649_s_at","PLA2G2A","5320","phospholipase A2 group IIA",-10.8371838671677,10.2133709023671,-12.4255876789531,2.39376880888514e-13,2.49515195843792e-13,20.483156219443
"766","203650_at","PROCR","10544","protein C receptor",-7.7739405178821,8.03994914085571,-19.9811550905434,7.29599024310332e-19,1.08512545534117e-18,32.6110747139873
"767","203658_at","SLC25A20","788","solute carrier family 25 member 20",-10.098857340947,9.41906977014071,-33.5494247517168,2.59688961930217e-25,3.18298605116839e-24,45.4236961707152
"768","203663_s_at","COX5A","9377","cytochrome c oxidase subunit 5A",-11.7636331397204,11.4198150529647,-35.8486653547119,3.73935760282187e-26,7.92939936172739e-25,46.9241122517496
"769","203664_s_at","POLR2D","5433","RNA polymerase II subunit D",-7.08139368683684,7.55666753690808,-26.3735619282963,2.77798920092103e-22,8.8809737237692e-22,39.6593809312417
"770","203665_at","HMOX1","3162","heme oxygenase 1",-9.12232704830492,8.59666234144105,-26.0196093375557,4.09554222342917e-22,1.22945560840792e-21,39.3238294491834
"771","203675_at","NUCB2","4925","nucleobindin 2",-6.27411440410471,6.750003728408,-14.0622601746036,9.96582988538843e-15,1.07792251393755e-14,23.5788818288929
"772","203676_at","GNS","2799","glucosamine (N-acetyl)-6-sulfatase",-7.55395653829288,8.21081277118669,-18.4056601541996,7.13027150823912e-18,9.32165765052677e-18,30.4898446211562
"773","203680_at","PRKAR2B","5577","protein kinase cAMP-dependent type II regulatory subunit beta",-7.48444732238473,7.23738761913685,-13.8586756290062,1.4577187242542e-14,1.57066913270058e-14,23.2101847613682
"774","203685_at","BCL2","596","BCL2 apoptosis regulator",-8.29465352497333,7.40556051403695,-22.4731421814083,2.67612099923503e-20,5.02035766402167e-20,35.6280546103473
"775","203690_at","TUBGCP3","10426","tubulin gamma complex associated protein 3",-6.8111218350386,7.15594654314559,-20.7794861700096,2.43701249598327e-19,3.87547474361237e-19,33.6201193777717
"776","203691_at","PI3","5266","peptidase inhibitor 3",-9.25943558505757,9.98626764062604,-16.4672217726376,1.49266754034119e-16,1.75398334315954e-16,27.6160514528789
"777","203693_s_at","E2F3","1871","E2F transcription factor 3",-7.13482016645309,8.15526813849288,-20.6653754890333,2.84407561306391e-19,4.47644592262738e-19,33.4784534324282
"778","203697_at","FRZB","2487","frizzled related protein",-8.81026251324582,7.83018831298296,-22.8538550304019,1.66234338373349e-20,3.29809778180265e-20,36.0562176387763
"779","203701_s_at","TRMT1","55621","tRNA methyltransferase 1",-8.5235301436896,8.59785171982469,-29.7197301335024,8.83011482375572e-24,4.9876477356041e-23,42.5757001783999
"780","203710_at","ITPR1","3708","inositol 1,4,5-trisphosphate receptor type 1",-6.89132676570864,6.15283962536602,-26.39145772062,2.72434741228833e-22,8.74555002640385e-22,39.6761991702455
"781","203712_at","PUM3","9933","pumilio RNA binding family member 3",-9.06401773297139,9.81024779502241,-32.0625434368767,9.73745782174739e-25,8.48198222057266e-24,44.3734086795721
"782","203721_s_at","UTP18","51096","UTP18 small subunit processome component",-7.85120547103539,8.86065360107456,-16.1199212162326,2.65412238702442e-16,3.06419714153489e-16,27.067237084639
"783","203722_at","ALDH4A1","8659","aldehyde dehydrogenase 4 family member A1",-7.15934409536668,8.0080082048959,-20.4681233435707,3.72107246298287e-19,5.7666395340879e-19,33.2315766409444
"784","203726_s_at","LAMA3","3909","laminin subunit alpha 3",-10.6932138405643,9.92252361343225,-26.266970028372,3.12088873382217e-22,9.80534545449093e-22,39.5589152383445
"785","203729_at","EMP3","2014","epithelial membrane protein 3",-9.65149275275666,9.29272740195535,-29.8805381176174,7.55116700125787e-24,4.42649695102092e-23,42.7050787465199
"786","203737_s_at","PPRC1","23082","PPARG related coactivator 1",-8.02911193274238,8.71565795699801,-24.7410396789691,1.73498162635241e-21,4.3283813542388e-21,38.0638881735394
"787","203739_at","ZNF217","7764","zinc finger protein 217",-7.78789239509613,7.63057682767329,-23.8420605673854,4.98943248310279e-21,1.09654359532968e-20,37.1305944321413
"788","203741_s_at","ADCY7","113","adenylate cyclase 7",-5.64499112264975,5.70451670872602,-19.162035987769,2.33955099054156e-18,3.24315941961081e-18,31.5306129216768
"789","203743_s_at","TDG","6996","thymine DNA glycosylase",-7.37008766877718,7.83535674909497,-19.6659916390459,1.13668673368623e-18,1.64406042964599e-18,32.2009184942336
"790","203744_at","HMGB3","3149","high mobility group box 3",-8.21766835821815,9.12047058094188,-20.7140605331939,2.66244522204794e-19,4.20165019520135e-19,33.5389975846299
"791","203751_x_at","JUND","3727","JunD proto-oncogene, AP-1 transcription factor subunit",-9.20581210334995,8.47894241725818,-20.385499363296,4.16728940741375e-19,6.41010141487601e-19,33.1274087112936
"792","203755_at","BUB1B","701","BUB1 mitotic checkpoint serine/threonine kinase B",-7.36687225748967,8.40777332112482,-13.3158781148693,4.10134973073028e-14,4.35706937820987e-14,22.2049156703185
"793","203759_at","ST3GAL4","6484","ST3 beta-galactoside alpha-2,3-sialyltransferase 4",-9.96206992993247,9.40638540045295,-27.7669864601837,6.30559825321464e-23,2.57963854659876e-22,40.9280280683313
"794","203764_at","DLGAP5","9787","DLG associated protein 5",-6.1222516747925,7.23712875436916,-12.8004506547909,1.12700649299362e-13,1.18389130581748e-13,21.2194397141611
"795","203766_s_at","LMOD1","25802","leiomodin 1",-10.1632324343222,9.09309215655184,-15.1927843460316,1.29672173874057e-15,1.44645111936493e-15,25.5472815817658
"796","203767_s_at","STS","412","steroid sulfatase",-6.50387027867586,6.77547216308382,-12.1111214601601,4.5583053763502e-13,4.72121074551168e-13,19.8524401326446
"797","203773_x_at","BLVRA","644","biliverdin reductase A",-8.97065183922698,8.57164034675356,-28.3424576263934,3.48703632046416e-23,1.55140597270579e-22,41.4287595681891
"798","203775_at","SLC25A13","10165","solute carrier family 25 member 13",-7.46285360146523,7.33392869232724,-20.7124761061709,2.6681638301393e-19,4.20853308100812e-19,33.5370296202721
"799","203786_s_at","TPD52L1","7164","TPD52 like 1",-8.55179841069106,9.49546588582401,-23.1894531296801,1.09895734309598e-20,2.26296196993528e-20,36.4269711520325
"800","203787_at","SSBP2","23635","single stranded DNA binding protein 2",-6.4700048376481,6.04512744182409,-22.8472357813673,1.67606017346878e-20,3.31894163341424e-20,36.0488426657023
"801","203789_s_at","SEMA3C","10512","semaphorin 3C",-9.60546014225556,9.35009955848884,-19.7634978967301,9.90339971589626e-19,1.44792279674655e-18,32.3285459560153
"802","203791_at","DMXL1","1657","Dmx like 1",-7.10008233371582,6.35841823180376,-22.5427752752382,2.45161222106775e-20,4.64697402049577e-20,35.7069766385728
"803","203797_at","VSNL1","7447","visinin like 1",-7.93354238871494,9.22818256459739,-16.3838226204998,1.71236705437699e-16,2.00379254174454e-16,27.4852523178981
"804","203802_x_at","NSUN5","55695","NOP2/Sun RNA methyltransferase 5",-9.10523057447518,9.2122663306001,-29.5722335957614,1.01999276949819e-23,5.63814185064864e-23,42.4562175761739
"805","203805_s_at","FANCA","2175","FA complementation group A",-7.72186673127403,8.16073758643895,-25.0364774391302,1.23547296642358e-21,3.19799805415653e-21,38.361872856274
"806","203814_s_at","NQO2","4835","N-ribosyldihydronicotinamide:quinone reductase 2",-7.61398887897695,8.53975403749777,-20.3861240093487,4.1637166182908e-19,6.40778423489814e-19,33.1281979210225
"807","203821_at","HBEGF","1839","heparin binding EGF like growth factor",-10.2065447180573,9.33309693438705,-21.8240045637183,6.12906431136244e-20,1.07623037539835e-19,34.8788602078874
"808","203827_at","WIPI1","55062","WD repeat domain, phosphoinositide interacting 1",-8.9800487679473,8.74546181216412,-26.4531472328149,2.54748852148227e-22,8.2720019948864e-22,39.7340665884513
"809","203828_s_at","IL32","9235","interleukin 32",-11.2670953779072,10.9893817515868,-32.8650968339105,4.73773714575922e-25,4.94670804343412e-24,44.9485420481649
"810","203832_at","SNRPF","6636","small nuclear ribonucleoprotein polypeptide F",-8.7123330487737,9.5643722934427,-23.5338869912001,7.22638964961524e-21,1.53697080270623e-20,36.8011414975327
"811","203834_s_at","TGOLN2","10618","trans-golgi network protein 2",-9.61905512959433,9.60979850788738,-24.5775386142476,2.09697523079222e-21,5.10163445160212e-21,37.8971513149675
"812","203843_at","RPS6KA3","6197","ribosomal protein S6 kinase A3",-8.20448552616893,8.60546633447849,-26.7705591130906,1.80762291639411e-22,6.17925109736998e-22,40.0291972261853
"813","203845_at","KAT2B","8850","lysine acetyltransferase 2B",-6.61691685924349,5.87890055601829,-21.0491254614577,1.69673586798458e-19,2.76488593096173e-19,33.9515606493265
"814","203851_at","IGFBP6","3489","insulin like growth factor binding protein 6",-9.74476715764888,8.74314069403932,-27.5560678648354,7.85706575783811e-23,3.08414695127291e-22,40.7411880084151
"815","203856_at","VRK1","7443","VRK serine/threonine kinase 1",-7.26845137075212,7.99015109394718,-16.56163419033,1.27863963653081e-16,1.50992441465424e-16,27.7633762964028
"816","203860_at","PCCA","5095","propionyl-CoA carboxylase subunit alpha",-9.41576351593664,9.09063209225882,-19.5596765352335,1.32189421551973e-18,1.89426708055762e-18,32.061005724363
"817","203867_s_at","NLE1","54475","notchless homolog 1",-7.69562712346328,8.03957022800283,-22.1796136711476,3.88222527377397e-20,7.08997678090288e-20,35.2923196551049
"818","203868_s_at","VCAM1","7412","vascular cell adhesion molecule 1",-8.36550755359366,8.06251190936317,-25.3679759690361,8.47715071065397e-22,2.30998632282407e-21,38.6912576433358
"819","203878_s_at","MMP11","4320","matrix metallopeptidase 11",-9.23216762379272,9.76587374208549,-17.4919451010659,2.88809166873468e-17,3.58155774559828e-17,29.1738490022186
"820","203879_at","PIK3CD","5293","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",-8.97324909845545,8.22502052576022,-27.3127677146664,1.01462750811684e-22,3.79995157327333e-22,40.5234075832352
"821","203881_s_at","DMD","1756","dystrophin",-6.57402156307089,5.82675428249946,-14.763941475771,2.77129376041087e-15,3.04528063466836e-15,24.8160081955606
"822","203889_at","SCG5","6447","secretogranin V",-7.88384757686522,7.50865778195776,-11.0595177786063,4.27239165688672e-12,4.3782837171202e-12,17.6534539032296
"823","203892_at","WFDC2","10406","WAP four-disulfide core domain 2",-8.49734079734442,8.62555828575002,-20.4818444010148,3.65188264976608e-19,5.66507658675568e-19,33.2488319286152
"824","203896_s_at","PLCB4","5332","phospholipase C beta 4",-5.84804009780577,7.26608694388906,-10.1196905852593,3.54096205267428e-11,3.58723401677326e-11,15.5661621504794
"825","203903_s_at","HEPH","9843","hephaestin",-11.0390231288284,10.6151818284203,-35.763403712608,4.00937190642018e-26,8.2901133772633e-25,46.8709811886592
"826","203908_at","SLC4A4","8671","solute carrier family 4 member 4",-12.3258485510382,9.44335627385053,-14.6918895268953,3.15370895996443e-15,3.46059854382509e-15,24.6913260625576
"827","203915_at","CXCL9","4283","C-X-C motif chemokine ligand 9",-7.83194946539151,8.08844210418536,-14.6696574083019,3.28236014708663e-15,3.59540756485893e-15,24.6527475607293
"828","203932_at","HLA-DMB","3109","major histocompatibility complex, class II, DM beta",-10.2026801748966,9.86269296740964,-26.4306530819605,2.6105630162602e-22,8.42388752697489e-22,39.7129854069105
"829","203936_s_at","MMP9","4318","matrix metallopeptidase 9",-8.58281359285481,9.10799908151281,-22.7100152933251,1.988306063327e-20,3.85840869986047e-20,35.8954065248667
"830","203939_at","NT5E","4907","5'-nucleotidase ecto",-9.10086884171817,8.73067626583122,-20.2266137721661,5.18712307461127e-19,7.88107234413011e-19,32.9258238131236
"831","203942_s_at","MARK2","2011","microtubule affinity regulating kinase 2",-8.90506546678331,8.58540566143358,-27.9082490162332,5.44650700773957e-23,2.27844444705797e-22,41.0521610199698
"832","203947_at","CSTF3","1479","cleavage stimulation factor subunit 3",-8.54540400508396,9.08183055333881,-35.0213691593646,7.40539827059752e-26,1.23611015100509e-24,46.400636901016
"833","203951_at","CNN1","1264","calponin 1",-10.818366325042,9.40514443563288,-13.7183105606406,1.89930957547668e-14,2.03797889050283e-14,22.9533551466579
"834","203953_s_at","CLDN3","1365","claudin 3",-11.5307880718036,10.8411224683728,-21.7867862394549,6.43154214285794e-20,1.12551987500014e-19,34.8351548797118
"835","203957_at","E2F6","1876","E2F transcription factor 6",-7.7412839503324,8.18957226368967,-29.4095302088727,1.19680964219271e-23,6.41265962428156e-23,42.3235047237539
"836","203962_s_at","NEBL","10529","nebulette",-6.50504208131159,8.48545321397692,-10.1077735846654,3.6398260020829e-11,3.68377951451015e-11,15.5389337183175
